refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/docker/compose/otlp/OpenTelemetryMetricsDockerComposeConnectionDetailsFactory.java,,OpenTelemetryMetricsDockerComposeConnectionDetailsFactory,90,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/startup/StartupTimeMetricsListener.java,,StartupTimeMetricsListener,196,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/system/DiskSpaceMetricsBinder.java,,DiskSpaceMetricsBinder,48,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/testcontainers/otlp/GrafanaOpenTelemetryMetricsContainerConnectionDetailsFactory.java,,GrafanaOpenTelemetryMetricsContainerConnectionDetailsFactory,74,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/testcontainers/otlp/OpenTelemetryMetricsContainerConnectionDetailsFactory.java,,OpenTelemetryMetricsContainerConnectionDetailsFactory,74,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/ValidationFailureAnalyzerTests.java,,ValidationFailureAnalyzerTests,102,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/actuate/endpoint/MetricsEndpointTests.java,,MetricsEndpointTests,358,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/CompositeMeterRegistryAutoConfigurationTests.java,,CompositeMeterRegistryAutoConfigurationTests,232,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MeterRegistryCustomizerTests.java,,MeterRegistryCustomizerTests,162,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MeterRegistryPostProcessorTests.java,,MeterRegistryPostProcessorTests,446,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MeterValueTests.java,,MeterValueTests,132,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MetricsAspectsAutoConfigurationTests.java,,MetricsAspectsAutoConfigurationTests,250,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MetricsAutoConfigurationIntegrationTests.java,,MetricsAutoConfigurationIntegrationTests,222,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MetricsAutoConfigurationMeterRegistryPostProcessorIntegrationTests.java,,MetricsAutoConfigurationMeterRegistryPostProcessorIntegrationTests,232,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/MetricsAutoConfigurationTests.java,,MetricsAutoConfigurationTests,250,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/PropertiesMeterFilterTests.java,,PropertiesMeterFilterTests,656,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/ServiceLevelObjectiveBoundaryTests.java,,ServiceLevelObjectiveBoundaryTests,126,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/ConditionalOnEnabledMetricsExportAutoConfigurationTests.java,,ConditionalOnEnabledMetricsExportAutoConfigurationTests,76,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/appoptics/AppOpticsMetricsExportAutoConfigurationTests.java,,AppOpticsMetricsExportAutoConfigurationTests,202,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/appoptics/AppOpticsPropertiesConfigAdapterTests.java,,AppOpticsPropertiesConfigAdapterTests,102,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/appoptics/AppOpticsPropertiesTests.java,,AppOpticsPropertiesTests,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/atlas/AtlasMetricsExportAutoConfigurationTests.java,,AtlasMetricsExportAutoConfigurationTests,194,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/atlas/AtlasPropertiesConfigAdapterTests.java,,AtlasPropertiesConfigAdapterTests,242,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/atlas/AtlasPropertiesTests.java,,AtlasPropertiesTests,58,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/datadog/DatadogMetricsExportAutoConfigurationTests.java,,DatadogMetricsExportAutoConfigurationTests,224,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/datadog/DatadogPropertiesConfigAdapterTests.java,,DatadogPropertiesConfigAdapterTests,118,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/datadog/DatadogPropertiesTests.java,,DatadogPropertiesTests,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/dynatrace/DynatraceMetricsExportAutoConfigurationTests.java,,DynatraceMetricsExportAutoConfigurationTests,262,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/dynatrace/DynatracePropertiesConfigAdapterTests.java,,DynatracePropertiesConfigAdapterTests,216,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/dynatrace/DynatracePropertiesTests.java,,DynatracePropertiesTests,38,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/elastic/ElasticMetricsExportAutoConfigurationTests.java,,ElasticMetricsExportAutoConfigurationTests,240,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/elastic/ElasticPropertiesConfigAdapterTests.java,,ElasticPropertiesConfigAdapterTests,180,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/elastic/ElasticPropertiesTests.java,,ElasticPropertiesTests,50,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/ganglia/GangliaMetricsExportAutoConfigurationTests.java,,GangliaMetricsExportAutoConfigurationTests,194,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/ganglia/GangliaPropertiesConfigAdapterTests.java,,GangliaPropertiesConfigAdapterTests,126,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/ganglia/GangliaPropertiesTests.java,,GangliaPropertiesTests,42,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/graphite/GraphiteMetricsExportAutoConfigurationTests.java,,GraphiteMetricsExportAutoConfigurationTests,256,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/graphite/GraphitePropertiesConfigAdapterTests.java,,GraphitePropertiesConfigAdapterTests,152,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/graphite/GraphitePropertiesTests.java,,GraphitePropertiesTests,76,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/humio/HumioMetricsExportAutoConfigurationTests.java,,HumioMetricsExportAutoConfigurationTests,196,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/humio/HumioPropertiesConfigAdapterTests.java,,HumioPropertiesConfigAdapterTests,70,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/humio/HumioPropertiesTests.java,,HumioPropertiesTests,38,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/influx/InfluxMetricsExportAutoConfigurationTests.java,,InfluxMetricsExportAutoConfigurationTests,194,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/influx/InfluxPropertiesConfigAdapterTests.java,,InfluxPropertiesConfigAdapterTests,86,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/influx/InfluxPropertiesTests.java,,InfluxPropertiesTests,56,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/jmx/JmxMetricsExportAutoConfigurationTests.java,,JmxMetricsExportAutoConfigurationTests,192,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/jmx/JmxPropertiesConfigAdapterTests.java,,JmxPropertiesConfigAdapterTests,54,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/jmx/JmxPropertiesTests.java,,JmxPropertiesTests,32,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/kairos/KairosMetricsExportAutoConfigurationTests.java,,KairosMetricsExportAutoConfigurationTests,194,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/kairos/KairosPropertiesConfigAdapterTests.java,,KairosPropertiesConfigAdapterTests,90,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/kairos/KairosPropertiesTests.java,,KairosPropertiesTests,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/newrelic/NewRelicMetricsExportAutoConfigurationTests.java,,NewRelicMetricsExportAutoConfigurationTests,366,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/newrelic/NewRelicPropertiesConfigAdapterTests.java,,NewRelicPropertiesConfigAdapterTests,130,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/newrelic/NewRelicPropertiesTests.java,,NewRelicPropertiesTests,56,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsExportAutoConfigurationTests.java,,OtlpMetricsExportAutoConfigurationTests,364,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsPropertiesConfigAdapterTests.java,,OtlpMetricsPropertiesConfigAdapterTests,360,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsPropertiesTests.java,,OtlpMetricsPropertiesTests,42,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/prometheus/PrometheusMetricsExportAutoConfigurationTests.java,,PrometheusMetricsExportAutoConfigurationTests,622,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/prometheus/PrometheusPropertiesConfigAdapterTests.java,,PrometheusPropertiesConfigAdapterTests,54,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/prometheus/PrometheusPropertiesTests.java,,PrometheusPropertiesTests,32,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/properties/PushRegistryPropertiesTests.java,,PushRegistryPropertiesTests,34,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/properties/StepRegistryPropertiesConfigAdapterTests.java,,StepRegistryPropertiesConfigAdapterTests,32,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/properties/StepRegistryPropertiesTests.java,,StepRegistryPropertiesTests,24,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/simple/SimpleMetricsExportAutoConfigurationTests.java,,SimpleMetricsExportAutoConfigurationTests,164,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/simple/SimplePropertiesConfigAdapterTests.java,,SimplePropertiesConfigAdapterTests,54,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/simple/SimplePropertiesTests.java,,SimplePropertiesTests,28,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/stackdriver/StackdriverMetricsExportAutoConfigurationTests.java,,StackdriverMetricsExportAutoConfigurationTests,224,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/stackdriver/StackdriverPropertiesConfigAdapterTests.java,,StackdriverPropertiesConfigAdapterTests,132,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/stackdriver/StackdriverPropertiesTests.java,,StackdriverPropertiesTests,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/statsd/StatsdMetricsExportAutoConfigurationTests.java,,StatsdMetricsExportAutoConfigurationTests,190,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/statsd/StatsdPropertiesConfigAdapterTests.java,,StatsdPropertiesConfigAdapterTests,172,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/export/statsd/StatsdPropertiesTests.java,,StatsdPropertiesTests,48,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/jvm/JvmMetricsAutoConfigurationTests.java,,JvmMetricsAutoConfigurationTests,356,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/logging/log4j2/Log4J2MetricsWithLog4jLoggerContextAutoConfigurationTests.java,,Log4J2MetricsWithLog4jLoggerContextAutoConfigurationTests,76,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/logging/log4j2/Log4J2MetricsWithSlf4jLoggerContextAutoConfigurationTests.java,,Log4J2MetricsWithSlf4jLoggerContextAutoConfigurationTests,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/logging/logback/LogbackMetricsAutoConfigurationTests.java,,LogbackMetricsAutoConfigurationTests,68,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/test/java/org/springframework/boot/metrics/autoconfigure/logging/logback/LogbackMetricsAutoConfigurationWithLog4j2AndLogbackTests.java,,LogbackMetricsAutoConfigurationWithLog4j2AndLogbackTests,38,7140be8751e1bf2eb519ee8961f68d82a3a23e40
